"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82000100000136","Nodes","136",21.000000,33.409438,"DDS demands","Known Flow",429885.058271,108232.900710,,0.000000,,,-2.369999,-5.229999,-5.300000,,,,,-11.535410,-12.900000,,"",,,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,,,
"82000100000022","Nodes","22",21.000000,35.081579,"DDS demands","Known Flow",429887.135132,108300.960680,,0.000000,,,,,-7.820000,,,,,-6.992784,-7.820000,,"",,,,,"D1 PROFILE",,,,
"82000100000023","Nodes","23",21.000000,35.143354,"DDS demands","Known Flow",429799.201108,108346.969692,,0.000000,,,,,-10.880000,,,,,-9.729090,-10.880000,,"",,,,,"D1 PROFILE",,,,
"82000100000184","Nodes","184",21.000000,35.258850,"Default Known Flow Node","Known Flow",429888.788133,108306.563681,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000190","Nodes","190",21.000000,31.987329,"DDS demands","Known Flow",429855.613124,108140.066636,,0.000000,,-9.439999,-2.619999,,-0.620000,,,,,-11.338682,-12.679999,,"",,"C2 PROFILE","C3  PROFILE",,"D1 PROFILE",,,,
"82000100009526","Nodes","-547",21.000000,36.377342,"Default Known Flow Node","Known Flow",429868.506127,108477.874728,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000208","Nodes","208",21.000000,22.246722,"DDS demands","Known Flow",428453.119742,108626.644768,,0.000000,,,,,-10.609999,,,,,-9.487651,-10.609999,,"",,,,,"D1 PROFILE",,,,
"82000100000209","Nodes","209",21.000000,21.473697,"DDS demands","Known Flow",428407.250729,108711.627791,,0.000000,,,,,-1.529999,,,,,-1.368153,-1.529999,,"",,,,,"D1 PROFILE",,,,
"82000100000220","Nodes","220",21.000000,21.488680,"DDS demands","Known Flow",428362.095717,108684.373784,,0.000000,,,,,-3.160000,,,,,-2.825728,-3.160000,,"",,,,,"D1 PROFILE",,,,
"82000100000210","Nodes","210",21.000000,21.309183,"DDS demands","Known Flow",428414.746731,108783.288811,,0.000000,,,,,-2.490000,,,,,-2.226602,-2.490000,,"",,,,,"D1 PROFILE",,,,
"82000100009496","Nodes","-211",21.000000,25.985988,"Default Known Flow Node","Known Flow",429185.839098,108556.582437,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000045","Nodes","45",21.000000,33.057313,"DDS demands","Known Flow",429358.487988,108981.545865,,0.000000,,,,,-10.779999,,,,,-9.639668,-10.779999,,"",,,,,"D1 PROFILE",,,,
"82000100009481","Nodes","-1462550",21.000000,33.341970,"Default Known Flow Node","Known Flow",429408.217002,108889.736840,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000046","Nodes","46",21.000000,33.515208,"DDS demands","Known Flow",429405.892001,108861.734832,,0.000000,,,,,-18.000000,,,,,-16.095922,-18.000000,,"",,,,,"D1 PROFILE",,,,
"82000100000063","Nodes","63",21.000000,33.497732,"DDS demands","Known Flow",429489.546024,108727.582796,,0.000000,,,,,-3.049999,,,,,-2.727364,-3.049999,,"",,,,,"D1 PROFILE",,,,
"82000100009508","Nodes","-466",21.000000,33.471889,"Default Known Flow Node","Known Flow",429359.766989,108867.086834,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009523","Nodes","-53977",21.000000,25.982252,"Default Known Flow Node","Known Flow",429195.146869,108563.420639,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000059","Nodes","59",21.000000,25.933461,"DDS demands","Known Flow",429191.389943,108551.006748,,0.000000,,,,,-8.579999,,,,,-7.672389,-8.579999,,"",,,,,"D1 PROFILE",,,,
"82000100000064","Nodes","64",21.000000,25.913003,"DDS demands","Known Flow",429204.704946,108553.752749,,0.000000,,,,,-7.380000,,,,,-6.599328,-7.380000,,"",,,,,"D1 PROFILE",,,,
"82000100000089","Nodes","89",21.000000,33.268994,"DDS demands","Known Flow",429492.929025,108659.538777,,0.000000,,,,,-6.010000,,,,,-5.374249,-6.010000,,"",,,,,"D1 PROFILE",,,,
"82000100000041","Nodes","41",21.000000,33.508536,"DDS demands","Known Flow",429602.873462,108869.019300,,0.000000,,-21.569999,,,-4.940000,,,,,-23.705717,-26.509999,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,
"82000100000036","Nodes","36",21.000000,34.161120,"DDS demands","Known Flow",429658.159418,108826.519081,,0.000000,,,,,-11.029999,,,,,-9.863223,-11.029999,,"",,,,,"D1 PROFILE",,,,
"82000100000038","Nodes","38",21.000000,31.656512,"DDS demands","Known Flow",429666.467072,108947.312856,,0.000000,,,,,-6.639999,,,,,-5.937606,-6.639999,,"",,,,,"D1 PROFILE",,,,
"82000100000040","Nodes","40",21.000000,31.742875,"DDS demands","Known Flow",429619.709059,108979.187864,,0.000000,,,,,-1.799999,,,,,-1.609592,-1.799999,,"",,,,,"D1 PROFILE",,,,
"82000100009534","Nodes","-596",21.000000,31.543739,"Default Known Flow Node","Known Flow",429727.684109,108892.675721,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000100","Nodes","100",21.000000,31.477133,"DDS demands","Known Flow",429730.158406,108893.473441,,0.000000,,,,,-0.259999,,,,,-0.232496,-0.259999,,"",,,,,"D1 PROFILE",,,,
"82000100000107","Nodes","107",21.000000,31.358158,"DDS demands","Known Flow",429749.490453,108838.607629,,0.000000,,,,,-4.070000,,,,,-3.639466,-4.070000,,"",,,,,"D1 PROFILE",,,,
"82000100000043","Nodes","43",21.000000,33.248035,"DDS demands","Known Flow",429524.857403,108943.572801,,0.000000,,,,,-7.699999,,-6.000000,,,-12.250785,-13.699999,,"",,,,,"D1 PROFILE",,"I2 PROFILE",,
"82000100000044","Nodes","44",21.000000,33.205639,"DDS demands","Known Flow",429556.644042,108979.802864,,0.000000,,,,,-3.010000,,,,,-2.691595,-3.010000,,"",,,,,"D1 PROFILE",,,,
"82000100000090","Nodes","90",21.000000,33.489659,"DDS demands","Known Flow",429624.878061,108901.405843,,0.000000,,,,,-2.419999,,,,,-2.164007,-2.419999,,"",,,,,"D1 PROFILE",,,,
"82000100000091","Nodes","91",21.000000,31.632352,"DDS demands","Known Flow",429633.614063,108901.174843,,0.000000,,,,,-2.269999,,,,,-2.029874,-2.269999,,"",,,,,"D1 PROFILE",,,,
"82000100000083","Nodes","83",21.000000,37.381107,"DDS demands","Known Flow",429714.281780,108766.056170,,0.000000,-29.750000,,,-13.029999,-2.069999,,,,,-40.105671,-44.849998,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"82000100009498","Nodes","-239",21.000000,37.345493,"Default Known Flow Node","Known Flow",429744.380126,108788.073920,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009535","Nodes","-598",21.000000,31.423967,"Default Known Flow Node","Known Flow",429731.228740,108894.808269,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000127","Nodes","127",21.000000,31.369321,"Default Known Flow Node","Known Flow",429763.794968,108899.675010,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009499","Nodes","-241",21.000000,37.345493,"Default Known Flow Node","Known Flow",429764.327540,108795.663196,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000108","Nodes","108",21.000000,31.399786,"DDS demands","Known Flow",429717.682086,108812.986819,,0.000000,,,,,-4.400000,,,,,-3.934558,-4.400000,,"",,,,,"D1 PROFILE",,,,
"82000100000111","Nodes","111",21.000000,31.357543,"DDS demands","Known Flow",429793.458587,108837.759683,,0.000000,,,,,-2.519999,,,,,-2.253428,-2.519999,,"",,,,,"D1 PROFILE",,,,
"82000100000227","Nodes","227",21.000000,38.336259,"DDS demands","Known Flow",429799.059271,108672.121999,,0.000000,,,-9.209999,,-2.689999,,,,,-10.641192,-11.899999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000002","Nodes","Pikes Hill - Romsey Road DG",21.000000,39.000000,"Default Known Pressure Node","Known Pressure",429839.310119,108700.310788,,6750.000055,,,,,,,,,,1126.142716,1259.360454,,"",,,,,,,,,
"82000100009478","Nodes","-1462510",21.000000,37.459358,"DDS demands","Known Flow",429751.981095,108573.981754,,0.000000,,-87.939998,,,,,,,,-78.637524,-87.939998,,"",,"C2 PROFILE",,,,,,,
"82000100009501","Nodes","-257",21.000000,32.362216,"Default Known Flow Node","Known Flow",429246.909570,109033.923895,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000215","Nodes","215",21.000000,31.611188,"DDS demands","Known Flow",429135.458928,109131.147906,,0.000000,,,,,-1.299999,,,,,-1.162483,-1.299999,,"",,,,,"D1 PROFILE",,,,
"82000100000216","Nodes","216",21.000000,31.868919,"DDS demands","Known Flow",429137.149928,109005.827872,,0.000000,,,,,-1.059999,,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,,
"82000100009502","Nodes","-259",21.000000,32.405570,"Default Known Flow Node","Known Flow",429285.085968,109120.429903,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009536","Nodes","-6",21.000000,25.035896,"Default Known Flow Node","Known Flow",430122.152114,107300.279731,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000016","Nodes","16",21.000000,24.549630,"DDS demands","Known Flow",430194.006015,107254.663095,,0.000000,,,,,-8.510000,,,,,-7.609794,-8.510000,,"",,,,,"D1 PROFILE",,,,
"82000100000018","Nodes","18",21.000000,24.492957,"DDS demands","Known Flow",430309.483997,107203.683804,,0.000000,,,,,-4.480000,,,,,-4.006096,-4.480000,,"",,,,,"D1 PROFILE",,,,
"82000100000019","Nodes","19",21.000000,24.492904,"DDS demands","Known Flow",430311.721248,107202.725381,,0.000000,,,,,-3.130000,,,,,-2.798902,-3.130000,,"",,,,,"D1 PROFILE",,,,
"82000100000174","Nodes","174",21.000000,29.733086,"DDS demands","Known Flow",430005.499164,107738.504527,,0.000000,,,,,-2.339999,,,,,-2.092469,-2.339999,,"",,,,,"D1 PROFILE",,,,
"82000100000172","Nodes","172",21.000000,29.712238,"DDS demands","Known Flow",430051.205177,107764.390534,,0.000000,,,,,-2.130000,,,,,-1.904684,-2.130000,,"",,,,,"D1 PROFILE",,,,
"82000100000160","Nodes","160",21.000000,30.133946,"DDS demands","Known Flow",430031.787643,107850.109999,,0.000000,,,,,-4.039999,,,,,-3.612640,-4.039999,,"",,,,,"D1 PROFILE",,,,
"82000100000158","Nodes","158",21.000000,30.127114,"DDS demands","Known Flow",430042.451174,107909.557573,,0.000000,,,,,-1.370000,,,,,-1.225078,-1.370000,,"",,,,,"D1 PROFILE",,,,
"82000100000157","Nodes","157",21.000000,30.129888,"DDS demands","Known Flow",430046.038414,107888.790567,,0.000000,,,,,-6.049999,,,,,-5.410018,-6.049999,,"",,,,,"D1 PROFILE",,,,
"82000100000171","Nodes","171",21.000000,29.766244,"DDS demands","Known Flow",430052.088177,107773.770536,,0.000000,,,,,-0.899999,,,,,-0.804796,-0.899999,,"",,,,,"D1 PROFILE",,,,
"82000100000012","Nodes","12",21.000000,27.576974,"DDS demands","Known Flow",430085.165587,107626.074783,,0.000000,,,-2.720000,,-2.359999,,,,,-4.542626,-5.079999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000078","Nodes","78",21.000000,35.787040,"DDS demands","Known Flow",430460.329288,107917.020575,,0.000000,,,,,-9.689999,,,,,-8.664970,-9.689999,,"",,,,,"D1 PROFILE",,,,
"82000100000006","Nodes","6",21.000000,35.922328,"DDS demands","Known Flow",430458.855152,107996.499049,,0.000000,,,,,-3.299999,,,,,-2.950918,-3.299999,,"",,,,,"D1 PROFILE",,,,
"82000100000156","Nodes","156",21.000000,30.189703,"DDS demands","Known Flow",430045.915175,107881.808566,,0.000000,,,,,-4.889999,,,,,-4.372725,-4.889999,,"",,,,,"D1 PROFILE",,,,
"82000100000159","Nodes","159",21.000000,29.833190,"DDS demands","Known Flow",430088.397187,107946.464583,,0.000000,,,,,-5.909999,,,,,-5.284827,-5.909999,,"",,,,,"D1 PROFILE",,,,
"82000100000168","Nodes","168",21.000000,29.908340,"DDS demands","Known Flow",430047.790479,107810.757447,,0.000000,,,,,-8.819999,,,,,-7.887001,-8.819999,,"",,,,,"D1 PROFILE",,,,
"82000100000169","Nodes","169",21.000000,29.882155,"DDS demands","Known Flow",430051.219177,107797.588543,,0.000000,,,,,-1.630000,,,,,-1.457575,-1.630000,,"",,,,,"D1 PROFILE",,,,
"82000100000170","Nodes","170",21.000000,29.873346,"DDS demands","Known Flow",430081.366185,107806.186545,,0.000000,,,,,-1.940000,,,,,-1.734782,-1.940000,,"",,,,,"D1 PROFILE",,,,
"82000100000173","Nodes","173",21.000000,29.583382,"DDS demands","Known Flow",430065.249181,107729.060524,,0.000000,,,,,-6.040000,,,,,-5.401076,-6.040000,,"",,,,,"D1 PROFILE",,,,
"82000100009539","Nodes","-647",21.000000,30.674282,"Default Known Flow Node","Known Flow",430091.316188,107890.053568,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000155","Nodes","155",21.000000,30.756778,"DDS demands","Known Flow",430101.301112,107889.764869,,0.000000,,,,,-2.559999,,,,,-2.289197,-2.559999,,"",,,,,"D1 PROFILE",,,,
"82000100000154","Nodes","154",21.000000,30.645868,"DDS demands","Known Flow",430112.033193,107889.454568,,0.000000,,,,,-2.279999,,,,,-2.038816,-2.279999,,"",,,,,"D1 PROFILE",,,,
"82000100000075","Nodes","75",21.000000,31.975294,"DDS demands","Known Flow",430078.602184,108307.870682,,0.000000,,,,,-2.470000,,,,,-2.208718,-2.470000,,"",,,,,"D1 PROFILE",,,,
"82000100000076","Nodes","76",21.000000,32.019143,"DDS demands","Known Flow",430086.621167,108344.590052,,0.000000,,,,,-1.249999,,,,,-1.117772,-1.249999,,"",,,,,"D1 PROFILE",,,,
"82000100000187","Nodes","187",21.000000,33.163061,"DDS demands","Known Flow",430081.440187,108195.333427,,0.000000,-1.290000,,-11.340000,-12.529999,-0.430000,,,,,-22.883036,-25.590000,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,,,
"82000100000235","Nodes","235",21.000000,31.937670,"DDS demands","Known Flow",430081.530361,108241.397624,,0.000000,-31.290000,,,,,,,,,-27.980079,-31.290000,,"","C1 PROFILE",,,,,,,,
"82000100000137","Nodes","137",21.000000,32.406493,"DDS demands","Known Flow",430083.659186,108122.833631,,0.000000,-19.570000,,-0.939999,,-1.840000,-7.639999,,,,-19.985769,-22.349999,,"","C1 PROFILE",,"C3  PROFILE",,"D1 PROFILE","",,,
"82000100000248","Nodes","248",21.000000,32.184569,"DDS demands","Known Flow",430088.985187,108095.404624,,0.000000,,,,,-5.820000,,,,,-5.204348,-5.820000,,"",,,,,"D1 PROFILE",,,,
"82000100000088","Nodes","88",21.000000,32.019044,"DDS demands","Known Flow",430086.965187,108356.424695,,0.000000,,,,,-1.320000,,,,,-1.180367,-1.320000,,"",,,,,"D1 PROFILE",,,,
"82000100000141","Nodes","141",21.000000,33.117494,"DDS demands","Known Flow",430086.521186,108191.997650,,0.000000,-3.219999,,,,-3.440000,,,,,-5.955491,-6.660000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100009515","Nodes","-4904553",21.000000,33.421078,"Default Known Flow Node","Known Flow",430103.980783,108190.064235,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000105","Nodes","105",21.000000,34.601064,"DDS demands","Known Flow",430175.641444,108177.444882,,0.000000,,,-54.269998,,-1.080000,,,,,-49.494958,-55.349997,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000222","Nodes","222",21.000000,35.803511,"Default Known Flow Node","Known Flow",430222.795698,108172.478959,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009553","Nodes","-93",21.000000,35.767133,"Default Known Flow Node","Known Flow",430223.458224,108154.734640,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000079","Nodes","79",21.000000,36.853180,"Default Known Flow Node","Known Flow",430270.079236,108177.006646,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000098","Nodes",,21.000000,35.696345,"DDS demands","Known Flow",430285.919241,108000.947598,,0.000000,,,,,-3.270000,,,,,-2.924092,-3.270000,,"",,,,,"D1 PROFILE",,,,
"82000100000241","Nodes","241",21.000000,37.270764,"DDS demands","Known Flow",430280.128239,108182.102647,,0.000000,-15.999999,,,,-4.219999,,,,,-18.081085,-20.220000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100009469","Nodes","-126",21.000000,37.142060,"Default Known Flow Node","Known Flow",430267.897864,108202.610298,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009547","Nodes","-722",21.000000,36.100500,"Default Known Flow Node","Known Flow",430305.886246,108030.436606,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009543","Nodes","-68",21.000000,36.099332,"Default Known Flow Node","Known Flow",430306.918792,108030.471244,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000191","Nodes","191",21.000000,38.339913,"Default Known Flow Node","Known Flow",430319.055250,108191.063650,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009549","Nodes","-726",21.000000,38.339913,"Default Known Flow Node","Known Flow",430313.132248,108215.414656,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000007","Nodes","7",21.000000,33.603980,"DDS demands","Known Flow",430113.560194,108186.958649,,0.000000,,,,-1.590000,-7.440000,,,,,-8.074788,-9.030000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"82000100009490","Nodes","-175817",21.000000,32.031564,"Default Known Flow Node","Known Flow",430077.317634,108275.498326,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000182","Nodes","182",21.000000,35.792025,"DDS demands","Known Flow",430005.411028,108362.295251,,0.000000,-11.109999,,,,-4.909999,,,,,-14.325370,-16.020000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100009541","Nodes","-664",21.000000,30.141818,"DDS demands","Known Flow",430022.808169,108027.286605,,0.000000,,,,,-6.320000,,,,,-5.651457,-6.320000,,"",,,,,"D1 PROFILE",,,,
"82000100000011","Nodes","11",21.000000,29.758272,"DDS demands","Known Flow",429930.095739,108005.154945,,0.000000,,,,,-3.390000,,,,,-3.031398,-3.390000,,"",,,,,"D1 PROFILE",,,,
"82000100000025","Nodes","25",21.000000,35.847069,"DDS demands","Known Flow",430028.940171,108418.898712,,0.000000,,,,,-12.489999,,,,,-11.168782,-12.489999,,"",,,,,"D1 PROFILE",,,,
"82000100000234","Nodes","234",21.000000,32.015862,"Default Known Flow Node","Known Flow",430079.637425,108257.378723,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000246","Nodes","246",21.000000,31.945357,"DDS demands","Known Flow",430124.609482,108232.440253,,0.000000,-2.099999,,,,-1.059999,,,,,-2.825728,-3.159999,,"","C1 PROFILE",,,,"",,,,
"82000100009550","Nodes","-78",21.000000,32.406493,"Default Known Flow Node","Known Flow",430032.235226,108116.019818,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000153","Nodes","153",21.000000,31.738205,"DDS demands","Known Flow",430104.543974,108044.307836,,0.000000,,,,,-11.910000,,,,,-10.650135,-11.910000,,"",,,,,"D1 PROFILE",,,,
"82000100009542","Nodes","-667",21.000000,32.184569,"Default Known Flow Node","Known Flow",430078.740184,108093.897623,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000128","Nodes","128",21.000000,31.975789,"DDS demands","Known Flow",430085.895460,108381.636375,,0.000000,,,,,-2.349999,,,,,-2.101411,-2.349999,,"",,,,,"D1 PROFILE",,,,
"82000100000237","Nodes","237",21.000000,33.799837,"DDS demands","Known Flow",430127.079197,108184.430648,,0.000000,,,,-2.809999,-6.090000,,,,,-7.958539,-8.900000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"82000100000138","Nodes","138",21.000000,34.926799,"DDS demands","Known Flow",430189.950215,108176.090646,,0.000000,,,,,-9.520000,,,,,-8.512955,-9.520000,,"",,,,,"D1 PROFILE",,,,
"82000100009545","Nodes","-714",21.000000,36.895620,"Default Known Flow Node","Known Flow",430268.493766,108165.897768,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009538","Nodes","-63",21.000000,36.124426,"Default Known Flow Node","Known Flow",430288.502730,108029.737055,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000194","Nodes","194",21.000000,35.490492,"DDS demands","Known Flow",430307.543247,107980.601593,,0.000000,-33.939998,,,,-1.389999,,,,,-31.592717,-35.329999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100009548","Nodes","-725",21.000000,38.339913,"Default Known Flow Node","Known Flow",430310.976247,108222.621658,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000139","Nodes","139",21.000000,32.625354,"DDS demands","Known Flow",430006.358165,108274.927673,,0.000000,,,,,-4.730000,,,,,-4.229650,-4.730000,,"",,,,,"D1 PROFILE",,,,
"82000100000080","Nodes","80",21.000000,35.255123,"DDS demands","Known Flow",430501.900299,108312.810683,,0.000000,,-15.999999,-6.979999,-9.549999,-8.020000,,,,,-36.260534,-40.550000,,"",,"C2 PROFILE","C3  PROFILE","C4 PROFILE","D1 PROFILE",,,,
"82000100000082","Nodes","82",21.000000,34.321597,"DDS demands","Known Flow",430579.470321,108387.718703,,0.000000,,,-9.359999,,-11.340000,,,,,-18.510311,-20.700001,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000029","Nodes","29",21.000000,35.802911,"DDS demands","Known Flow",430084.801186,108543.069746,,0.000000,,,-2.349999,,-17.010000,,,,,-17.312058,-19.359999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000028","Nodes","28",21.000000,35.905129,"DDS demands","Known Flow",429999.270029,108571.046432,,0.000000,,,,,-4.760000,,,,,-4.256477,-4.760000,,"",,,,,"D1 PROFILE",,,,
"82000100000030","Nodes","30",21.000000,35.755955,"DDS demands","Known Flow",430101.800191,108581.373756,,0.000000,,,,,-5.899999,,,,,-5.275885,-5.899999,,"",,,,,"D1 PROFILE",,,,
"82000100000081","Nodes","81",21.000000,34.167864,"DDS demands","Known Flow",430535.426309,108540.608745,,0.000000,,,,,-8.890000,,,,,-7.949597,-8.890000,,"",,,,,"D1 PROFILE",,,,
"82000100000228","Nodes","228",21.000000,34.056383,"DDS demands","Known Flow",430608.756086,108504.783919,,0.000000,,,,,-10.609999,,,,,-9.487651,-10.609999,,"",,,,,"D1 PROFILE",,,,
"82000100009518","Nodes","-4904571",21.000000,25.218603,"Default Known Flow Node","Known Flow",430174.365761,107001.286264,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000095","Nodes","95",21.000000,24.981317,"DDS demands","Known Flow",430150.323428,107158.549638,,0.000000,,,,,-9.989999,,,,,-8.933236,-9.989999,,"",,,,,"D1 PROFILE",,,,
"82000100009504","Nodes","-37573",21.000000,24.967264,"Default Known Flow Node","Known Flow",430123.095196,107286.218404,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000017","Nodes","17",21.000000,24.499364,"DDS demands","Known Flow",430215.716346,107133.907083,,0.000000,,,,,-17.589999,,,,,-15.729293,-17.589999,,"",,,,,"D1 PROFILE",,,,
"82000100009530","Nodes","-551005",21.000000,25.969286,"Default Known Flow Node","Known Flow",429939.840093,107659.111425,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000242","Nodes","242",21.000000,26.981103,"Default Known Flow Node","Known Flow",429814.387379,107903.291604,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000094","Nodes","94",21.000000,26.379465,"DDS demands","Known Flow",429867.574568,107794.068601,,0.000000,,,-1.440000,,-1.059999,,,,,-2.235544,-2.500000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000056","Nodes","56",21.000000,26.776211,"DDS demands","Known Flow",429361.737989,108051.848612,,0.000000,,,,,-1.200000,,,,,-1.073061,-1.200000,,"",,,,,"D1 PROFILE",,,,
"82000100000092","Nodes","92",21.000000,26.300704,"DDS demands","Known Flow",429224.594729,108098.320479,,0.000000,,,,,-0.649999,,,,,-0.581241,-0.649999,,"",,,,,"D1 PROFILE",,,,
"82000100000177","Nodes","177",21.000000,38.679308,"Default Known Flow Node","Known Flow",429850.454174,108644.826874,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009012","Nodes","9012",21.000000,38.753424,"Default Known Flow Node","Known Flow",429841.996037,108668.938354,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100008000","Nodes","Logger 2489, Pikes Hill - Opp Inchmoor",21.000000,33.070429,"Val Log Post","Known Flow",429376.465136,108982.152276,,0.000000,,,,,-6.329999,,,,,-5.660399,-6.329999,,"",,,,,"D1 PROFILE",,,,
"82000100000166","Nodes","166",21.000000,28.985388,"DDS demands","Known Flow",429924.316044,107882.565607,,0.000000,,,,,-2.089999,,,,,-1.868915,-2.089999,,"",,,,,"D1 PROFILE",,,,
"82000100000167","Nodes","167",21.000000,28.982236,"DDS demands","Known Flow",429934.845837,107870.730674,,0.000000,,,,,-1.869999,,,,,-1.672187,-1.869999,,"",,,,,"D1 PROFILE",,,,
"82000100009532","Nodes","-592",21.000000,33.949663,"Default Known Flow Node","Known Flow",429691.067079,108852.821830,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000175","Nodes","175",21.000000,33.949663,"DDS demands","Known Flow",429692.291063,108854.091973,,0.000000,,,,,-5.659999,,,,,-5.061273,-5.659999,,"",,,,,"D1 PROFILE",,,,
"82000100000096","Nodes","96",21.000000,25.903278,"DDS demands","Known Flow",430081.172185,107472.516454,,0.000000,,,,,-6.849999,,,,,-6.125392,-6.849999,,"",,,,,"D1 PROFILE",,,,
"82000100000112","Nodes","112",21.000000,30.683718,"DDS demands","Known Flow",430114.509194,107932.770580,,0.000000,,,,,-4.949999,,,,,-4.426378,-4.949999,,"",,,,,"D1 PROFILE",,,,
"82000100000131","Nodes","131",21.000000,25.179946,"DDS demands","Known Flow",430014.432167,107547.876475,,0.000000,,,,,-8.460000,,,,,-7.565083,-8.460000,,"",,,,,"D1 PROFILE",,,,
