"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"820127-347","Nodes","-347",21.000000,43.685584,"Default Known Flow Node","Known Flow",397716.062500,93411.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000303","Nodes","303",21.000000,40.376645,"DDS demands","Known Flow",397348.250000,93583.859375,,0.000000,,,,,,-7.690000,,,,,,,-6.876535,-7.690000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000462","Nodes","462",21.000000,29.598312,"DDS demands","Known Flow",398091.375000,92523.359375,,0.000000,,,,,,-5.019999,,,,,,,-4.488973,-5.019999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000527","Nodes","527",21.000000,29.609007,"DDS demands","Known Flow",398139.250000,92478.609375,,0.000000,,,,,,-2.669999,,,,,,,-2.387561,-2.669999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000411","Nodes","411",21.000000,37.251544,"DDS demands","Known Flow",398216.750000,92725.000000,,0.000000,,,,,,-3.240000,,,,,,,-2.897266,-3.240000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1463054","Nodes","-1463054",21.000000,34.617704,"Default Known Flow Node","Known Flow",398223.250000,92489.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-602","Nodes","-602",21.000000,40.920517,"Default Known Flow Node","Known Flow",399548.375000,90763.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1190858","Nodes","-1190858",21.000000,40.962862,"Default Known Flow Node","Known Flow",399546.500000,90778.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-900","Nodes","-900",21.000000,43.772424,"Default Known Flow Node","Known Flow",398645.000000,92837.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462593","Nodes","-1462593",21.000000,43.772424,"Default Known Flow Node","Known Flow",398648.125000,92811.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001050","Nodes","1050",21.000000,42.149315,"DDS demands","Known Flow",397262.500000,93434.109375,,0.000000,,,,,,-11.010000,,,,,,,-9.845339,-11.010000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001054","Nodes","1054",21.000000,42.474182,"DDS demands","Known Flow",397537.281250,93446.750000,,0.000000,,,,,,-3.039999,,,,,,,-2.718422,-3.039999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-68","Nodes","-68",21.000000,41.817744,"Default Known Flow Node","Known Flow",397766.625000,91624.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000798","Nodes","798",21.000000,39.747408,"DDS demands","Known Flow",400583.125000,89936.359375,,0.000000,-18.870000,,,,,,,,,,,,-16.873891,-18.870000,,"","C1 PROFILE",,,,,,,,,,,
"82012700000799","Nodes","799",21.000000,39.686323,"DDS demands","Known Flow",400651.125000,89942.750000,,0.000000,-6.229999,,,,,-0.529999,,,,,,,-6.044912,-6.759999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"820127-426","Nodes","-426",21.000000,39.685518,"Default Known Flow Node","Known Flow",400663.500000,89942.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462470","Nodes","-1462470",21.000000,39.725751,"Default Known Flow Node","Known Flow",400693.000000,89936.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000178","Nodes","178",21.000000,26.362420,"DDS demands","Known Flow",398933.250000,90338.359375,,0.000000,,,,-4.780000,,-23.069998,,,,,,,-24.903968,-27.849998,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"820127-4904592","Nodes","-4904592",21.000000,25.828761,"Default Known Flow Node","Known Flow",398997.437500,90257.929687,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-158880","Nodes","-158880",21.000000,24.656850,"Default Known Flow Node","Known Flow",399241.125000,90176.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001059","Nodes","1059",21.000000,43.766342,"DDS demands","Known Flow",397802.625000,93303.609375,,0.000000,,,,,,-1.679999,,,,,,,-1.502286,-1.679999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001262","Nodes","1262",21.000000,43.681828,"DDS demands","Known Flow",397819.375000,93272.859375,,0.000000,,,,,,-0.910000,,,,,,,-0.813738,-0.910000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-149584","Nodes","-149584",21.000000,42.908562,"Default Known Flow Node","Known Flow",398495.375000,93119.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1463050","Nodes","-1463050",21.000000,42.908562,"Default Known Flow Node","Known Flow",398507.250000,93117.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462625","Nodes","-1462625",21.000000,42.462236,"Default Known Flow Node","Known Flow",398109.000000,91517.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000586","Nodes","586",21.000000,38.684498,"DDS demands","Known Flow",398485.875000,93490.750000,,0.000000,,,,,,-1.209999,,,,,,,-1.082003,-1.209999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-160300","Nodes","-160300",21.000000,31.708349,"Default Known Flow Node","Known Flow",398114.875000,92610.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462969","Nodes","-1462969",21.000000,21.414007,"Default Known Flow Node","Known Flow",399715.437500,90249.531250,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000054","Nodes","54",21.000000,40.426317,"DDS demands","Known Flow",399088.750000,91406.000000,,0.000000,,,,,,-10.979999,,,,,,,-9.818512,-10.979999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462778","Nodes","-1462778",21.000000,41.156342,"Default Known Flow Node","Known Flow",399138.000000,91345.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1463137","Nodes","-1463137",21.000000,42.322982,"Default Known Flow Node","Known Flow",398144.625000,93178.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-253","Nodes","-253",21.000000,42.279285,"Default Known Flow Node","Known Flow",398228.750000,93163.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000316","Nodes","316",21.000000,43.478263,"DDS demands","Known Flow",398377.125000,93129.109375,,0.000000,-4.510000,,,,,-8.029999,,,-32.869997,,,,-40.606434,-45.409997,,"","C1 PROFILE",,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"820127-1014","Nodes","-1014",21.000000,43.588795,"Default Known Flow Node","Known Flow",398390.750000,93125.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000567","Nodes","567",21.000000,41.438864,"DDS demands","Known Flow",397972.636546,93271.447836,,0.000000,0.000000,,,,,-0.769999,,,,,,,-0.688547,-0.769999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"820127-455","Nodes","-455",21.000000,41.421485,"Default Known Flow Node","Known Flow",400448.875000,90200.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000158","Nodes","158",21.000000,31.401629,"DDS demands","Known Flow",399107.625000,90598.859375,,0.000000,,,,,,-17.490000,,,,,,,-15.639871,-17.490000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000659","Nodes","659",21.000000,26.833014,"Default Known Flow Node","Known Flow",398858.750000,90352.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-151539","Nodes","-151539",21.000000,42.816754,"Default Known Flow Node","Known Flow",398341.375000,91625.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000643","Nodes","643",21.000000,26.912126,"DDS demands","Known Flow",398176.875000,91223.109375,,0.000000,,,,,,-2.710000,,,,,,,-2.423330,-2.710000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462504","Nodes","-1462504",21.000000,34.617704,"Default Known Flow Node","Known Flow",398259.250000,92499.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-154506","Nodes","-154506",21.000000,28.891311,"Default Known Flow Node","Known Flow",397870.750000,92499.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001255","Nodes","1255",21.000000,28.891311,"DDS demands","Known Flow",397903.500000,92502.859375,,0.000000,,,,,,-11.799999,,,,,,,-10.551771,-11.799999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462627","Nodes","-1462627",21.000000,43.147042,"Default Known Flow Node","Known Flow",398448.875000,91672.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-65","Nodes","-65",21.000000,42.623525,"Default Known Flow Node","Known Flow",398223.250000,91618.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-614","Nodes","-614",21.000000,42.012580,"Default Known Flow Node","Known Flow",399580.750000,90796.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462823","Nodes","-1462823",21.000000,40.954178,"Default Known Flow Node","Known Flow",399703.125000,90859.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-437","Nodes","-437",21.000000,39.687515,"Default Known Flow Node","Known Flow",400634.781250,90126.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462574","Nodes","-1462574",21.000000,39.335762,"Default Known Flow Node","Known Flow",398768.500000,91839.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-157572","Nodes","-157572",21.000000,42.363918,"Default Known Flow Node","Known Flow",398222.500000,93178.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-442","Nodes","-442",21.000000,40.002252,"Default Known Flow Node","Known Flow",400531.125000,90165.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-272407","Nodes","-272407",21.000000,39.808966,"Default Known Flow Node","Known Flow",400588.125000,90145.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1463042","Nodes","-1463042",21.000000,39.538986,"Default Known Flow Node","Known Flow",400761.750000,90105.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462653","Nodes","-1462653",21.000000,43.565239,"Default Known Flow Node","Known Flow",398694.000000,92646.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000758","Nodes","758",21.000000,43.565239,"Default Known Flow Node","Known Flow",398696.250000,92648.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-334","Nodes","-334",21.000000,43.816093,"Default Known Flow Node","Known Flow",397809.000000,93385.031250,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-878","Nodes","-878",21.000000,36.503343,"Default Known Flow Node","Known Flow",398781.875000,92368.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000285","Nodes","285",21.000000,42.052028,"DDS demands","Known Flow",399276.000000,91578.109375,,0.000000,,,,,,-5.480000,,,,,,,-4.900314,-5.480000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-4904644","Nodes","-4904644",21.000000,33.395128,"Default Known Flow Node","Known Flow",397935.750000,92849.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-4904562","Nodes","-4904562",21.000000,33.358070,"Default Known Flow Node","Known Flow",397988.375000,92862.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001249","Nodes","1249",21.000000,33.364867,"DDS demands","Known Flow",398012.125000,92913.609375,,0.000000,,,,,,-20.609999,,,,,,,-18.429831,-20.609999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001089","Nodes","1089",21.000000,38.277385,"DDS demands","Known Flow",398058.125000,92938.250000,,0.000000,,,,,,-10.540000,,,,,,,-9.425056,-10.540000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-213221","Nodes","-213221",21.000000,39.727908,"Default Known Flow Node","Known Flow",400662.875000,89985.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-747","Nodes","-747",21.000000,33.414860,"Default Known Flow Node","Known Flow",398678.125000,91455.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1463056","Nodes","-1463056",21.000000,33.543780,"Default Known Flow Node","Known Flow",398671.000000,91428.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-244","Nodes","-244",21.000000,39.808670,"Default Known Flow Node","Known Flow",398084.125000,93146.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-223","Nodes","-223",21.000000,39.333584,"Default Known Flow Node","Known Flow",398114.500000,93099.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000314","Nodes","314",21.000000,38.913542,"DDS demands","Known Flow",398148.375000,93047.359375,,0.000000,,-25.770000,,,,-7.469999,,,,,,,-29.723803,-33.240000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82012700000544","Nodes","544",21.000000,31.556162,"DDS demands","Known Flow",399229.000000,90758.109375,,0.000000,,,,,,-17.159999,,,,,,,-15.344779,-17.159999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000536","Nodes","536",21.000000,41.304201,"DDS demands","Known Flow",399179.375000,91311.359375,,0.000000,,,,,,-5.909999,,,,,,,-5.284827,-5.909999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-693","Nodes","-693",21.000000,42.403419,"Default Known Flow Node","Known Flow",399249.875000,91243.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-4904609","Nodes","-4904609",21.000000,42.493740,"Default Known Flow Node","Known Flow",399254.375000,91237.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-896329","Nodes","-896329",21.000000,42.951175,"Default Known Flow Node","Known Flow",398406.250000,91595.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462541","Nodes","-1462541",21.000000,42.993405,"Default Known Flow Node","Known Flow",398391.000000,91570.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-4904546","Nodes","-4904546",21.000000,37.185568,"Default Known Flow Node","Known Flow",399260.875000,90912.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000468","Nodes","468",21.000000,38.690289,"DDS demands","Known Flow",398393.125000,93558.359375,,0.000000,,,,,,-1.139999,,,,,,,-1.019408,-1.139999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000046","Nodes","46",21.000000,36.244274,"DDS demands","Known Flow",398851.500000,91163.859375,,0.000000,,,,,,-11.920000,,,,,,,-10.659077,-11.920000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000809","Nodes","809",21.000000,26.407324,"Default Known Flow Node","Known Flow",398764.375000,90361.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001000","Nodes","1000",21.000000,27.265296,"Default Known Flow Node","Known Flow",398981.625000,90413.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000029","Nodes","29",21.000000,42.276322,"DDS demands","Known Flow",399521.125000,91436.859375,,0.000000,,,-0.739999,,,-8.600000,,,,,,,-8.351995,-9.340000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"82012700000822","Nodes","OLD FORGE CLOSE, LYTCHETT MINSTER, DG",21.000000,45.000001,"Default Known Pressure Node","Known Pressure",395997.135199,92908.980373,,199.999994,,,,,,,,,,,,,14.531040,16.249999,,"",,,,,,,,,,,,
"82012700001108","Nodes","1108",21.000000,36.417933,"DDS demands","Known Flow",398619.000000,92474.609375,,0.000000,,,,,,-8.020000,,,,,,,-7.171628,-8.020000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462638","Nodes","-1462638",21.000000,34.642949,"Default Known Flow Node","Known Flow",398253.375000,92462.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462503","Nodes","-1462503",21.000000,42.449673,"Default Known Flow Node","Known Flow",398013.000000,91685.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000501","Nodes","501",21.000000,39.590224,"DDS demands","Known Flow",398023.375000,93602.359375,,0.000000,,,,,,-1.749999,,,,,,,-1.564881,-1.749999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1463005","Nodes","-1463005",21.000000,39.596228,"Default Known Flow Node","Known Flow",398038.125000,93627.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-4904586","Nodes","-4904586",21.000000,31.652923,"Default Known Flow Node","Known Flow",399653.000000,90485.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1463136","Nodes","-1463136",21.000000,34.122132,"Default Known Flow Node","Known Flow",397056.000000,93203.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-769974","Nodes","-769974",21.000000,34.070222,"Default Known Flow Node","Known Flow",396945.125000,93264.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-703","Nodes","-703",21.000000,43.179237,"Default Known Flow Node","Known Flow",399317.000000,91265.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000732","Nodes","732",21.000000,33.961960,"DDS demands","Known Flow",396957.500000,93192.859375,,0.000000,,,,,,-4.110000,,,,,,,-3.675235,-4.110000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000033","Nodes","33",21.000000,37.191042,"DDS demands","Known Flow",399328.500000,90928.609375,,0.000000,,,,,,-7.289999,,,,,,,-6.518848,-7.289999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-801","Nodes","-801",21.000000,39.798133,"Default Known Flow Node","Known Flow",399045.625000,91664.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000811","Nodes","811",21.000000,26.539421,"DDS demands","Known Flow",398780.625000,90423.859375,,0.000000,,,,,,-6.650000,,,,,,,-5.946549,-6.650000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-157205","Nodes","-157205",21.000000,26.539421,"Default Known Flow Node","Known Flow",398786.750000,90413.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001209","Nodes","1209",21.000000,43.495544,"DDS demands","Known Flow",397686.531250,93421.382812,,0.000000,,,,,,-11.600000,,,,,,,-10.372928,-11.600000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462607","Nodes","-1462607",21.000000,43.155603,"Default Known Flow Node","Known Flow",398398.250000,91864.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000042","Nodes","42",21.000000,35.575326,"DDS demands","Known Flow",398744.375000,91173.359375,,0.000000,,,,,,-11.709999,,,,,,,-10.471291,-11.709999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000537","Nodes","537",21.000000,40.334225,"DDS demands","Known Flow",399182.375000,91416.609375,,0.000000,,,,,,-8.810000,,,,,,,-7.878060,-8.810000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000012","Nodes","Group Profile 1, Palmerston Road (Removed Now Factory Rd) DG, Site ID 3101",21.000000,44.000001,"Default Known Pressure Node","Known Pressure",398390.875000,93100.859375,,5149.999957,,,,,,,,,,,,,855.960158,957.216596,,"",,,,,,,,,,,,
"820127-793","Nodes","-793",21.000000,38.416910,"Default Known Flow Node","Known Flow",398822.750000,91639.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000823","Nodes","823",21.000000,42.939442,"Default Known Flow Node","Known Flow",398694.875000,91845.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-851","Nodes","-851",21.000000,39.027888,"Default Known Flow Node","Known Flow",398802.500000,91955.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000543","Nodes","543",21.000000,33.353395,"DDS demands","Known Flow",399243.250000,90657.359375,,0.000000,,,,,,-19.700000,,,,,,,-17.616093,-19.700000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000431","Nodes","431",21.000000,35.267706,"DDS demands","Known Flow",399178.375000,92009.609375,,0.000000,,,,,,-3.029999,,,,,,,-2.709480,-3.029999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000336","Nodes","336",21.000000,27.792786,"DDS demands","Known Flow",398203.375000,91084.609375,,0.000000,,,,,,-0.710000,,,,,,,-0.634894,-0.710000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000416","Nodes","416",21.000000,39.729445,"DDS demands","Known Flow",399101.125000,91671.859375,,0.000000,,,,,,-2.480000,,,,,,,-2.217660,-2.480000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1462660","Nodes","-1462660",21.000000,39.496579,"Default Known Flow Node","Known Flow",400795.875000,90204.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462534","Nodes","-1462534",21.000000,42.510786,"Default Known Flow Node","Known Flow",398193.250000,91711.859375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000407","Nodes","407",21.000000,42.464812,"DDS demands","Known Flow",397804.500000,93263.609375,,0.000000,,,,,,-12.090000,,,,,,,-10.811094,-12.090000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-272369","Nodes","-272369",21.000000,32.031459,"Default Known Flow Node","Known Flow",400172.000000,90429.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000339","Nodes","339",21.000000,27.679348,"DDS demands","Known Flow",398184.750000,91090.859375,,0.000000,-4.019999,,,,,-1.990000,,,,,,,-5.374249,-6.009999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"820127-272457","Nodes","-272457",21.000000,39.538986,"Default Known Flow Node","Known Flow",400905.875000,90141.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-436","Nodes","-436",21.000000,39.538986,"Default Known Flow Node","Known Flow",400905.625000,90126.109375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462499","Nodes","-1462499",21.000000,29.154165,"Default Known Flow Node","Known Flow",397835.125000,92571.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000613","Nodes","613",21.000000,25.241469,"DDS demands","Known Flow",398211.500000,91240.500000,,0.000000,,,,,,-3.690000,,,,,,,-3.299664,-3.690000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-160317","Nodes","-160317",21.000000,34.672703,"Default Known Flow Node","Known Flow",398303.375000,92650.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000849","Nodes",,21.000000,44.870077,"DDS demands","Known Flow",395990.610074,92900.102520,,0.000000,,,,,,-16.249999,,,,,,,-14.531040,-16.249999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000211","Nodes","211",21.000000,39.819133,"DDS demands","Known Flow",398652.000000,91719.609375,,0.000000,,,,,,-5.469999,,,,,,,-4.891371,-5.469999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-1463094","Nodes","-1463094",21.000000,33.405640,"Default Known Flow Node","Known Flow",398672.125000,91534.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700001125","Nodes","1125",21.000000,33.906808,"DDS demands","Known Flow",397992.750000,92586.859375,,0.000000,,,,,,-5.659999,,,,,,,-5.061273,-5.659999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-4904544","Nodes","-4904544",21.000000,43.772424,"Default Known Flow Node","Known Flow",398647.125000,92837.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-605","Nodes","-605",21.000000,40.979259,"Default Known Flow Node","Known Flow",399552.750000,90764.609375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000021","Nodes","21",21.000000,42.267005,"DDS demands","Known Flow",399572.250000,90790.609375,,0.000000,0.000000,,,-7.539999,,-0.629999,,,,,,,-7.305760,-8.169999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"820127-158667","Nodes","-158667",21.000000,42.039054,"Default Known Flow Node","Known Flow",399579.500000,90796.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-1462988","Nodes","-1462988",21.000000,42.012580,"Default Known Flow Node","Known Flow",399582.125000,90797.359375,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000494","Nodes","494",21.000000,41.282087,"DDS demands","Known Flow",398022.250000,93202.750000,,0.000000,,,,-7.730000,,-6.300000,,,,,,,-12.545877,-14.030000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"82012700000729","Nodes","P10123450, R/O 156 Sandy Lane, -14.86 SCMHS",22.999998,36.660317,"CSEP DDS Matched","Known Flow",397542.500000,92985.000000,,0.000000,,,,,,-3.520000,,,,,-14.860000,,-16.435724,-18.379999,,"",,,,,,"D1 PROFILE",,,,,"DC PROFILE",
