"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96110400023138","Nodes","","21.000000","28.885681","Default Known Flow Node","Known Flow","578540.639582","151764.273506","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024124","Nodes","","21.000000","34.876337","Default Known Flow Node","Known Flow","578961.907696","151860.894533","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024241","Nodes","","21.000000","30.038930","Default Known Flow Node","Known Flow","578694.368624","152015.379575","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916343","Nodes","P14134607, LIVINGSTONE WALK ISEP 1, 93.79 SCMH","24.000000","29.810729","CSEP Unmatched","Known Flow","578639.200120","152028.416880","","0.000000","","","","","","","","","","","","-40.619997","-44.490003","","-76.106885","-85.110005","","","","","","","","","","","","","","CC PROFILE","DC PROFILE",""
"96110459916445","Nodes","-5537","21.000000","28.843467","Default Known Flow Node","Known Flow","578758.173641","152531.818715","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913093","Nodes","-1463872","21.000000","28.843467","Default Known Flow Node","Known Flow","578774.173645","152534.693716","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916469","Nodes","-5569","21.000000","31.581225","Default Known Flow Node","Known Flow","578853.048667","152690.568758","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024320","Nodes","","21.000000","30.930992","Default Known Flow Node","Known Flow","578786.482649","152854.941803","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024396","Nodes","","21.000000","30.943728","Default Known Flow Node","Known Flow","578777.157646","152855.679803","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916500","Nodes","-5604","21.000000","30.921226","Default Known Flow Node","Known Flow","578884.173675","152792.568786","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909224","Nodes","5909224","21.000000","30.393093","DDS demands","Known Flow","578709.423628","153026.943850","","0.000000","","","","","","","-8.199999","","","","","","","","-7.332586","-8.199999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110405909195","Nodes","5909195","21.000000","30.307246","DDS demands","Known Flow","578709.467405","152967.185038","","0.000000","","","","","","","-17.660000","","","","","","","","-15.791888","-17.660000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400024361","Nodes","","21.000000","30.924739","Default Known Flow Node","Known Flow","578797.789652","152860.332805","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024430","Nodes","","21.000000","31.393776","Default Known Flow Node","Known Flow","578712.627629","153410.362954","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909234","Nodes","5909234","21.000000","31.270814","DDS demands","Known Flow","578597.423597","153252.943912","","0.000000","","","","","","","-12.029999","","","","","","","","-10.757440","-12.029999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459916587","Nodes","-5704","21.000000","31.270814","Default Known Flow Node","Known Flow","578598.298598","153241.693908","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909192","Nodes","5909192","21.000000","30.291323","DDS demands","Known Flow","578709.534628","152908.668818","","0.000000","","","","","","","-10.320000","","","","","","","","-9.228329","-10.320000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400024378","Nodes","","21.000000","30.291366","Default Known Flow Node","Known Flow","578709.491628","152877.945809","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909182","Nodes","5909182","21.000000","31.353543","DDS demands","Known Flow","578796.423651","152730.068769","","0.000000","","","","","","","-3.559999","","","","","","","","-3.183415","-3.559999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459916516","Nodes","-5619","21.000000","30.274492","Default Known Flow Node","Known Flow","578710.055628","152844.614800","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913224","Nodes","-1464129","21.000000","30.274492","Default Known Flow Node","Known Flow","578710.041628","152842.971800","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916515","Nodes","-5618","21.000000","30.921482","Default Known Flow Node","Known Flow","578897.048679","152844.193800","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913331","Nodes","-1464353","21.000000","30.921482","Default Known Flow Node","Known Flow","578898.298679","152844.693800","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916609","Nodes","-5739","21.000000","31.223301","Default Known Flow Node","Known Flow","578751.298639","153531.943987","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909230","Nodes","5909230","21.000000","31.370145","DDS demands","Known Flow","578766.673643","153228.443905","","0.000000","","","","","","","-10.150000","","","","","","","","-9.076311","-10.150000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110405909236","Nodes","5909236","21.000000","31.366712","DDS demands","Known Flow","578765.303512","153406.435040","","0.000000","","","","","","","-29.420001","","","","","","","","-26.307891","-29.420001","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400024358","Nodes","","21.000000","30.924203","Default Known Flow Node","Known Flow","578793.483651","152847.752801","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916523","Nodes","-5627","21.000000","30.930509","Default Known Flow Node","Known Flow","578786.423649","152853.943803","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909233","Nodes","5909233","21.000000","30.969460","DDS demands","Known Flow","578644.607610","153321.943930","","0.000000","","","","","","","-16.559999","","","","","","","","-14.808248","-16.559999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400024459","Nodes","","21.000000","31.022673","Default Known Flow Node","Known Flow","578645.848611","153305.443926","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024350","Nodes","","21.000000","30.306502","Default Known Flow Node","Known Flow","578709.468628","152965.515833","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909181","Nodes","5909181","21.000000","31.754290","DDS demands","Known Flow","578796.423651","152672.318754","","0.000000","","","","","","","-13.609999","","","","","","","","-12.170305","-13.609999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459916468","Nodes","-5568","21.000000","31.595569","Default Known Flow Node","Known Flow","578796.423651","152689.818758","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909175","Nodes","5909175","21.000000","27.192532","DDS demands","Known Flow","578449.673557","152848.443801","","0.000000","","","","","","","-12.789999","","","","","","","","-11.437046","-12.789999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400023368","Nodes","","21.000000","27.193068","Default Known Flow Node","Known Flow","578449.673557","152850.419802","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023418","Nodes","","21.000000","27.169549","Default Known Flow Node","Known Flow","578326.631524","153016.278847","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916562","Nodes","-5670","21.000000","27.156686","Default Known Flow Node","Known Flow","578330.726415","153004.912093","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916559","Nodes","-5668","21.000000","30.776541","Default Known Flow Node","Known Flow","578851.673667","152994.068841","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916551","Nodes","-5659","21.000000","30.820384","Default Known Flow Node","Known Flow","578861.423669","152974.068836","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023481","Nodes","","21.000000","31.455224","Default Known Flow Node","Known Flow","578585.696594","153407.009953","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909187","Nodes","5909187","21.000000","30.901567","DDS demands","Known Flow","578768.143644","152855.674803","","0.000000","","","","","","","-8.609999","","","","","","","","-7.699215","-8.609999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110405909228","Nodes","5909228","21.000000","31.272234","Default Known Flow Node","Known Flow","578695.798624","153200.443897","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459917718","Nodes","-9986","21.000000","31.268597","Default Known Flow Node","Known Flow","578754.976812","153200.649008","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023367","Nodes","","21.000000","27.210326","Default Known Flow Node","Known Flow","578437.965554","152925.046822","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916526","Nodes","-5631","21.000000","30.179698","Default Known Flow Node","Known Flow","578670.298617","152862.568805","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916522","Nodes","-5626","21.000000","30.215783","Default Known Flow Node","Known Flow","578686.548622","152851.823802","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023575","Nodes","","21.000000","31.270814","Default Known Flow Node","Known Flow","578600.175598","153212.605901","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916585","Nodes","-5700","21.000000","31.273586","Default Known Flow Node","Known Flow","578695.798624","153222.443903","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916538","Nodes","-5642","21.000000","30.924739","Default Known Flow Node","Known Flow","578808.673655","152898.568815","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916540","Nodes","-5644","21.000000","30.924739","Default Known Flow Node","Known Flow","578808.423655","152906.568817","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909176","Nodes","5909176","21.000000","27.298738","DDS demands","Known Flow","578437.548554","152926.193823","","0.000000","","","","","","","-20.280000","","","","","","","","-18.134738","-20.280000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400024281","Nodes","","21.000000","29.963416","Default Known Flow Node","Known Flow","578615.461602","152752.643775","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024406","Nodes","","21.000000","29.756515","Default Known Flow Node","Known Flow","578612.601601","152701.059761","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916556","Nodes","-5664","21.000000","27.143200","Default Known Flow Node","Known Flow","578357.173532","152985.193839","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024360","Nodes","","21.000000","30.920699","Default Known Flow Node","Known Flow","578800.435653","152849.305802","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912727","Nodes","-1463172","21.000000","30.921382","Default Known Flow Node","Known Flow","578799.144465","152848.731137","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909185","Nodes","5909185","21.000000","29.517244","DDS demands","Known Flow","578615.994602","152644.165746","","0.000000","","","","","","","-35.279999","","","","","","","","-31.548007","-35.279999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459916553","Nodes","-5660","21.000000","27.143200","Default Known Flow Node","Known Flow","578323.298523","152974.193836","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916555","Nodes","-5662","21.000000","27.143200","Default Known Flow Node","Known Flow","578318.173521","152982.818838","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024429","Nodes","","21.000000","31.393650","Default Known Flow Node","Known Flow","578713.794629","153413.318955","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916462","Nodes","-5560","21.000000","29.378903","Default Known Flow Node","Known Flow","578658.673614","152643.943746","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916596","Nodes","-5722","21.000000","30.972554","Default Known Flow Node","Known Flow","578642.308610","153356.425940","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024457","Nodes","","21.000000","30.972554","Default Known Flow Node","Known Flow","578641.338609","153356.412940","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916567","Nodes","-5675","21.000000","30.820384","Default Known Flow Node","Known Flow","578804.298654","153010.193845","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916571","Nodes","-5681","21.000000","30.776541","Default Known Flow Node","Known Flow","578796.423651","153034.568852","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024324","Nodes","","21.000000","30.922797","Default Known Flow Node","Known Flow","578796.395651","152847.848801","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916576","Nodes","-5690","21.000000","27.034855","Default Known Flow Node","Known Flow","578485.298567","153106.568872","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916489","Nodes","-5591","21.000000","31.202320","Default Known Flow Node","Known Flow","578735.173635","152743.943773","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909184","Nodes","5909184","21.000000","31.234494","DDS demands","Known Flow","578736.798635","152669.818753","","0.000000","","","","","","","-19.180000","","","","","","","","-17.151099","-19.180000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459916508","Nodes","-5611","21.000000","30.877637","Default Known Flow Node","Known Flow","578869.423671","152829.943796","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916507","Nodes","-5610","21.000000","30.877380","Default Known Flow Node","Known Flow","578870.423672","152827.568796","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909205","Nodes","5909205","21.000000","27.431417","DDS demands","Known Flow","578384.423539","153105.193871","","0.000000","","","","","","","-43.869999","","","","","","","","-39.229340","-43.869999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400024297","Nodes","","21.000000","30.820384","Default Known Flow Node","Known Flow","578767.775644","153034.088852","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459915941","Nodes","-4905017","21.000000","31.131793","Default Known Flow Node","Known Flow","578785.060435","154299.004090","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023665","Nodes","","21.000000","25.784860","Default Known Flow Node","Known Flow","578438.182554","154048.397128","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023687","Nodes","","21.000000","25.345939","Default Known Flow Node","Known Flow","578462.364561","154136.233152","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023666","Nodes","","21.000000","25.773396","Default Known Flow Node","Known Flow","578444.537556","154046.394127","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023705","Nodes","","21.000000","25.771652","Default Known Flow Node","Known Flow","578443.623555","154043.024127","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400000121","Nodes","","21.000000","27.812623","Default Known Flow Node","Known Flow","576311.303916","155387.738799","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023521","Nodes","","21.000000","31.127026","Default Known Flow Node","Known Flow","578308.939519","153614.093010","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916615","Nodes","-5747","21.000000","31.640534","Default Known Flow Node","Known Flow","578569.548590","153562.443996","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916606","Nodes","-5736","21.000000","31.262501","Default Known Flow Node","Known Flow","578713.673629","153494.068977","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916677","Nodes","-5834","21.000000","32.446103","Default Known Flow Node","Known Flow","579078.923728","154246.819182","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913231","Nodes","-1464137","21.000000","32.446103","Default Known Flow Node","Known Flow","579104.298735","154249.694183","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909217","Nodes","5909217","21.000000","31.115959","DDS demands","Known Flow","578309.416897","153608.320236","","0.000000","","","","","","","-1.299999","","","","","","","","-1.162483","-1.299999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110405909220","Nodes","5909220","21.000000","32.859938","DDS demands","Known Flow","578417.464548","153566.482997","","0.000000","","","","","","","-7.900000","","","","","","","","-7.064321","-7.900000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459916652","Nodes","-5802","21.000000","33.765649","Default Known Flow Node","Known Flow","578961.673696","154174.694162","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912476","Nodes","-1462684","21.000000","33.765649","Default Known Flow Node","Known Flow","578962.798697","154172.569162","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916693","Nodes","-5857","21.000000","34.924115","Default Known Flow Node","Known Flow","579030.048715","154294.819195","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024563","Nodes","","21.000000","34.914606","Default Known Flow Node","Known Flow","579032.423716","154296.915196","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916665","Nodes","-5817","21.000000","33.551755","Default Known Flow Node","Known Flow","579015.048711","154202.194170","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916669","Nodes","-5822","21.000000","32.898722","Default Known Flow Node","Known Flow","579030.673715","154209.569172","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916620","Nodes","-5756","21.000000","31.640534","Default Known Flow Node","Known Flow","578571.923590","153578.694000","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913272","Nodes","-1464228","21.000000","31.727746","Default Known Flow Node","Known Flow","578575.173591","153600.444006","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916670","Nodes","-5823","21.000000","32.660326","Default Known Flow Node","Known Flow","579138.673745","154212.944173","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405910411","Nodes","5910411","21.000000","32.619286","DDS demands","Known Flow","579149.923748","154217.319174","","0.000000","","","","","","","-50.479999","","","","","","","","-45.140120","-50.479999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400023591","Nodes","","21.000000","29.078637","Default Known Flow Node","Known Flow","578343.155528","153673.756026","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405909241","Nodes","5909241","21.000000","28.049728","DDS demands","Known Flow","578337.102326","153789.190763","","0.000000","","","","","","","-17.959999","","","","","","","","-16.060153","-17.959999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459916683","Nodes","-5841","21.000000","32.835892","Default Known Flow Node","Known Flow","579127.048741","154258.444185","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916621","Nodes","-5758","21.000000","31.727746","Default Known Flow Node","Known Flow","578624.298605","153584.194002","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912571","Nodes","-1462860","21.000000","31.727746","Default Known Flow Node","Known Flow","578624.673605","153603.194007","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023590","Nodes","","21.000000","29.078637","Default Known Flow Node","Known Flow","578344.428528","153673.453026","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023544","Nodes","","21.000000","29.078637","Default Known Flow Node","Known Flow","578350.486530","153672.010026","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916624","Nodes","-5764","21.000000","29.792141","Default Known Flow Node","Known Flow","578312.335806","153624.613874","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405910404","Nodes","5910404","21.000000","31.193677","DDS demands","Known Flow","578681.923620","154198.319169","","0.000000","","","","","","","-21.620001","","","","","","","","-19.332992","-21.620001","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459916650","Nodes","-5800","21.000000","31.354564","Default Known Flow Node","Known Flow","578751.923639","154174.319162","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405910412","Nodes","5910412","21.000000","32.749223","DDS demands","Known Flow","579056.673722","154195.694168","","0.000000","","","","","","","-42.259999","","","","","","","","-37.789650","-42.259999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459916661","Nodes","-5811","21.000000","32.749223","Default Known Flow Node","Known Flow","579058.173723","154194.819168","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916692","Nodes","-5854","21.000000","30.789131","Default Known Flow Node","Known Flow","578643.173610","154276.944190","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912761","Nodes","-1463242","21.000000","31.019552","Default Known Flow Node","Known Flow","578696.548624","154265.319187","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400023663","Nodes","","21.000000","26.262019","Default Known Flow Node","Known Flow","578375.353537","154043.578127","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916637","Nodes","-5784","21.000000","26.247787","Default Known Flow Node","Known Flow","578375.547892","154041.168347","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916686","Nodes","-5845","21.000000","30.659294","Default Known Flow Node","Known Flow","578613.173602","154260.819186","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912824","Nodes","-1463351","21.000000","30.669774","Default Known Flow Node","Known Flow","578614.673602","154262.069186","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916644","Nodes","-5794","21.000000","25.053126","Default Known Flow Node","Known Flow","578549.923584","154138.069152","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916716","Nodes","-5886","21.000000","30.771827","Default Known Flow Node","Known Flow","578844.048664","154367.694215","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405910410","Nodes","5910410","21.000000","30.728414","DDS demands","Known Flow","578794.548651","154357.069212","","0.000000","","","","","","","-42.249999","","","","","","","","-37.780707","-42.249999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459916751","Nodes","-5918","21.000000","30.650457","Default Known Flow Node","Known Flow","578703.798626","154485.819247","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024707","Nodes","","21.000000","22.403799","Default Known Flow Node","Known Flow","578795.655651","154658.000294","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024686","Nodes","","21.000000","23.242138","Default Known Flow Node","Known Flow","578956.402695","154876.265353","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916775","Nodes","-5960","21.000000","22.456451","Default Known Flow Node","Known Flow","578922.923686","154654.569293","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916781","Nodes","-5969","21.000000","22.566679","Default Known Flow Node","Known Flow","578928.423687","154694.069304","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405910024","Nodes","5910024","21.000000","22.859343","DDS demands","Known Flow","578941.423691","154777.069326","","0.000000","","","","","","","-4.639999","","","","","","","","-4.149170","-4.639999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400024687","Nodes","","21.000000","23.192044","Default Known Flow Node","Known Flow","578964.128697","154874.140353","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916828","Nodes","-6035","21.000000","25.200738","Default Known Flow Node","Known Flow","578676.048619","154963.444377","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912559","Nodes","-1462844","21.000000","27.058189","Default Known Flow Node","Known Flow","578676.798619","154959.944376","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459916763","Nodes","-5937","21.000000","28.352515","Default Known Flow Node","Known Flow","579169.673753","154522.944257","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024714","Nodes","","21.000000","23.195003","Default Known Flow Node","Known Flow","578785.216648","154766.796323","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400024723","Nodes","","21.000000","22.904705","Default Known Flow Node","Known Flow","578777.471646","154690.105303","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
