"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-DC)"
"96121309704245","Nodes","9704245","21.000000","26.723711","Default Known Flow Node","Known Flow","587698.375000","111805.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119596","Nodes","-119596","21.000000","26.942664","Default Known Flow Node","Known Flow","587630.875000","111754.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704248","Nodes","9704248","21.000000","27.439533","Default Known Flow Node","Known Flow","587702.750000","111598.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704088","Nodes","9704088","21.000000","35.215827","Default Known Flow Node","Known Flow","587559.000000","111934.750000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119583","Nodes","-119583","21.000000","35.215827","Default Known Flow Node","Known Flow","587561.500000","111936.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704241","Nodes","9704241","21.000000","27.219869","Default Known Flow Node","Known Flow","587598.750000","111662.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704242","Nodes","9704242","21.000000","26.893070","DDS demands","Known Flow","587572.250000","111697.250000","","0.000000","","","","-12.781000","","-11.428999","-12.781000","","","","","","D1 PROFILE",""
"96121309704243","Nodes","9704243","21.000000","27.161759","Default Known Flow Node","Known Flow","587663.875000","111708.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704048","Nodes","9704048","21.000000","27.161759","DDS demands","Known Flow","587658.375000","111704.632812","","0.000000","","","","-15.540000","","-13.896146","-15.540000","","","","","","D1 PROFILE",""
"96121309704246","Nodes","9704246","21.000000","26.723711","Default Known Flow Node","Known Flow","587586.125000","111812.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704089","Nodes","9704089","21.000000","34.704408","Default Known Flow Node","Known Flow","587662.250000","111916.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704226","Nodes","9704226","21.000000","34.929959","Default Known Flow Node","Known Flow","587724.375000","111834.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704244","Nodes","9704244","21.000000","27.161759","Default Known Flow Node","Known Flow","587671.625000","111714.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-142473","Nodes","-142473","21.000000","27.439533","Default Known Flow Node","Known Flow","587715.875000","111613.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704247","Nodes","9704247","21.000000","26.329946","Default Known Flow Node","Known Flow","587852.750000","111943.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-110647","Nodes","-110647","21.000000","33.636624","Default Known Flow Node","Known Flow","585990.125000","112144.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-110661","Nodes","-110661","21.000000","28.861778","Default Known Flow Node","Known Flow","586422.000000","112052.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704163","Nodes","9704163","21.000000","28.995048","Default Known Flow Node","Known Flow","586371.375000","112033.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704261","Nodes","9704261","21.000000","33.432945","DDS demands","Known Flow","586714.875000","112102.750000","","0.000000","","-4.349999","","-10.291999","","-13.093138","-14.641999","","","","C3 PROFILE","","D1 PROFILE",""
"961213-110666","Nodes","-110666","21.000000","34.217111","Default Known Flow Node","Known Flow","586485.375000","112194.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704155","Nodes","9704155","21.000000","33.738844","Default Known Flow Node","Known Flow","586606.375000","112002.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704260","Nodes","9704260","21.000000","33.508107","Default Known Flow Node","Known Flow","587142.000000","112323.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119527","Nodes","-119527","21.000000","32.079114","Default Known Flow Node","Known Flow","587250.250000","112043.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704255","Nodes","9704255","21.000000","32.181869","Default Known Flow Node","Known Flow","587202.875000","112050.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704224","Nodes","9704224","21.000000","32.148382","Default Known Flow Node","Known Flow","587405.750000","112116.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704256","Nodes","9704256","21.000000","33.375005","Default Known Flow Node","Known Flow","587117.000000","112156.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119515","Nodes","-119515","21.000000","33.331705","Default Known Flow Node","Known Flow","587061.000000","112110.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309705257","Nodes","9705257","21.000000","33.639762","Default Known Flow Node","Known Flow","587171.625000","112330.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119520","Nodes","-119520","21.000000","33.464753","Default Known Flow Node","Known Flow","587161.375000","112268.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704258","Nodes","9704258","21.000000","33.076733","Default Known Flow Node","Known Flow","587261.500000","112261.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704085","Nodes","9704085","21.000000","35.265569","Default Known Flow Node","Known Flow","587522.375000","112022.750000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704151","Nodes","9704151","21.000000","32.931348","DDS demands","Known Flow","587815.000000","112067.132812","","0.000000","-9.930000","","","-86.023000","","-85.802892","-95.953004","","","C1 PROFILE","","","D1 PROFILE",""
"961213-119610","Nodes","-119610","21.000000","26.242504","Default Known Flow Node","Known Flow","587812.625000","112010.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704223","Nodes","9704223","21.000000","32.943882","Default Known Flow Node","Known Flow","587506.125000","112124.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119578","Nodes","-119578","21.000000","32.943882","Default Known Flow Node","Known Flow","587510.125000","112096.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704229","Nodes","9704229","21.000000","32.669018","Default Known Flow Node","Known Flow","587919.875000","112142.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704228","Nodes","9704228","21.000000","32.758611","Default Known Flow Node","Known Flow","587755.375000","112175.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119616","Nodes","-119616","21.000000","32.668089","Default Known Flow Node","Known Flow","587951.500000","112161.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704230","Nodes","9704230","21.000000","32.798530","Default Known Flow Node","Known Flow","587969.000000","112055.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704233","Nodes","9704233","21.000000","32.668089","Default Known Flow Node","Known Flow","587930.750000","112194.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119613","Nodes","-119613","21.000000","32.797601","Default Known Flow Node","Known Flow","587875.125000","112279.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704232","Nodes","9704232","21.000000","32.667775","Default Known Flow Node","Known Flow","587962.500000","112167.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704231","Nodes","9704231","21.000000","32.625859","Default Known Flow Node","Known Flow","588058.000000","112111.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704236","Nodes","9704236","21.000000","32.462014","Default Known Flow Node","Known Flow","588105.125000","112257.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704235","Nodes","9704235","21.000000","32.462014","DDS demands","Known Flow","588103.375000","112256.382812","","0.000000","","","","-4.152999","","-3.713686","-4.152999","","","","","","D1 PROFILE",""
"96121309704237","Nodes","9704237","21.000000","32.332615","Default Known Flow Node","Known Flow","588009.750000","112349.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309606222","Nodes","9606222","21.000000","33.183593","Default Known Flow Node","Known Flow","584202.750000","112554.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-180414","Nodes","-180414","21.000000","33.183593","Default Known Flow Node","Known Flow","584276.250000","112521.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-180412","Nodes","-180412","21.000000","33.183593","Default Known Flow Node","Known Flow","584196.750000","112564.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309606224","Nodes","9606224","21.000000","33.183593","Boundary Condition","Known Flow","584277.750000","112521.132812","","0.000000","","","","","","-357.687166","-399.999988","","","","","","",""
"96121309704221","Nodes","9704221","21.000000","35.879206","Default Known Flow Node","Known Flow","587586.375000","112614.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119589","Nodes","-119589","21.000000","35.879206","Default Known Flow Node","Known Flow","587591.375000","112616.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704211","Nodes","9704211","21.000000","33.077717","Default Known Flow Node","Known Flow","585706.375000","113316.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-131872","Nodes","-131872","21.000000","33.328357","Default Known Flow Node","Known Flow","585639.875000","113296.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704195","Nodes","9704195","21.000000","34.828826","Default Known Flow Node","Known Flow","588449.875000","113102.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704197","Nodes","9704197","21.000000","34.877689","Default Known Flow Node","Known Flow","588614.500000","113155.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704198","Nodes","9704198","21.000000","35.092580","Default Known Flow Node","Known Flow","588696.625000","113089.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704202","Nodes","9704202","21.000000","33.097232","Default Known Flow Node","Known Flow","588867.500000","113172.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704203","Nodes","9704203","21.000000","32.924201","Default Known Flow Node","Known Flow","589005.000000","113488.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-125930","Nodes","-125930","21.000000","34.407944","Default Known Flow Node","Known Flow","586276.750000","113680.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704215","Nodes","9704215","21.000000","34.407944","Default Known Flow Node","Known Flow","586280.500000","113678.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704212","Nodes","9704212","21.000000","33.584583","Default Known Flow Node","Known Flow","586075.500000","113554.750000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704214","Nodes","9704214","21.000000","34.494342","Default Known Flow Node","Known Flow","586279.000000","113671.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704093","Nodes","9704093","21.000000","33.748412","DDS demands","Known Flow","586014.500000","113532.132812","","0.000000","","","","-8.345999","","-7.463142","-8.345999","","","","","","D1 PROFILE",""
"961213-125923","Nodes","-125923","21.000000","33.584583","Default Known Flow Node","Known Flow","586082.125000","113537.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704217","Nodes","9704217","21.000000","34.494342","Default Known Flow Node","Known Flow","586227.750000","113683.750000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-125924","Nodes","-125924","21.000000","34.537550","Default Known Flow Node","Known Flow","586201.000000","113684.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704218","Nodes","9704218","21.000000","34.494342","Default Known Flow Node","Known Flow","586242.500000","113698.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704216","Nodes","9704216","21.000000","34.494342","Default Known Flow Node","Known Flow","586243.750000","113678.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-125934","Nodes","-125934","21.000000","34.407944","Default Known Flow Node","Known Flow","586294.000000","113675.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704173","Nodes","9704173","21.000000","30.864891","Default Known Flow Node","Known Flow","586419.875000","113802.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704178","Nodes","9704178","21.000000","29.207491","Default Known Flow Node","Known Flow","587420.375000","113989.750000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704179","Nodes","9704179","21.000000","29.441744","Default Known Flow Node","Known Flow","587466.250000","113999.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704192","Nodes","9704192","21.000000","32.940829","Default Known Flow Node","Known Flow","588750.750000","113506.750000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704194","Nodes","9704194","21.000000","33.487960","Default Known Flow Node","Known Flow","588800.375000","113552.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704187","Nodes","9704187","21.000000","32.949934","Default Known Flow Node","Known Flow","588739.625000","113525.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704189","Nodes","9704189","21.000000","32.949934","Default Known Flow Node","Known Flow","588893.000000","113615.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119261","Nodes","-119261","21.000000","32.940829","Default Known Flow Node","Known Flow","588757.500000","113507.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704206","Nodes","9704206","21.000000","32.438648","Default Known Flow Node","Known Flow","589265.250000","113841.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704207","Nodes","9704207","21.000000","32.610596","Default Known Flow Node","Known Flow","589207.625000","113810.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704205","Nodes","9704205","21.000000","32.266793","Default Known Flow Node","Known Flow","589412.750000","113869.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-123432","Nodes","-123432","21.000000","28.886419","Default Known Flow Node","Known Flow","587350.875000","114038.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-142554","Nodes","-142554","21.000000","29.398144","Default Known Flow Node","Known Flow","587484.375000","114014.750000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704183","Nodes","9704183","21.000000","30.232396","DDS demands","Known Flow","587822.000000","114036.632812","","0.000000","","","","-10.574000","","-9.455461","-10.574000","","","","","","D1 PROFILE",""
"96121309704102","Nodes","9704102","21.000000","30.231235","Default Known Flow Node","Known Flow","587840.000000","114087.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704184","Nodes","9704184","21.000000","29.927178","Default Known Flow Node","Known Flow","588039.125000","114162.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119517","Nodes","-119517","21.000000","28.131702","Default Known Flow Node","Known Flow","587124.875000","111353.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704138","Nodes","9704138","21.000000","29.675936","Default Known Flow Node","Known Flow","587128.000000","111635.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-344866","Nodes","-344866","21.000000","29.281583","Default Known Flow Node","Known Flow","587248.250000","111697.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-344870","Nodes","-344870","21.000000","27.706914","Default Known Flow Node","Known Flow","587495.625000","111635.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309705251","Nodes","9705251","21.000000","27.793355","Default Known Flow Node","Known Flow","587271.000000","111571.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704044","Nodes","9704044","21.000000","27.737246","DDS demands","Known Flow","587272.000000","111566.382812","","0.000000","","","","-54.089002","","-48.367353","-54.089002","","","","","","D1 PROFILE",""
"96121309705252","Nodes","9705252","21.000000","28.452374","Default Known Flow Node","Known Flow","587034.625000","111461.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-180403","Nodes","-180403","21.000000","33.403705","Default Known Flow Node","Known Flow","584002.125000","112280.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-180404","Nodes","-180404","21.000000","33.403705","Default Known Flow Node","Known Flow","584002.750000","112284.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-180406","Nodes","-180406","21.000000","33.800260","Default Known Flow Node","Known Flow","584061.625000","112193.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-187735","Nodes","-187735","21.000000","33.315644","Default Known Flow Node","Known Flow","584015.500000","112339.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-180405","Nodes","-180405","21.000000","33.579896","Default Known Flow Node","Known Flow","584029.375000","112370.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-180407","Nodes","-180407","21.000000","33.403705","Default Known Flow Node","Known Flow","584066.500000","112456.132812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-180408","Nodes","-180408","21.000000","33.712097","Default Known Flow Node","Known Flow","584104.000000","112433.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-180410","Nodes","-180410","21.000000","33.712097","Default Known Flow Node","Known Flow","584111.875000","112425.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-180411","Nodes","-180411","21.000000","33.844350","Default Known Flow Node","Known Flow","584134.750000","112445.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-1081938","Nodes","-1081938","21.000000","35.879206","Default Known Flow Node","Known Flow","587584.000000","112613.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704002","Nodes","9704002, ""ROSEMARY LANE""","21.000000","35.999999","Default Known Pressure Node","Known Pressure","587592.125000","112606.000000","","2065.000019","","","","","","245.849491","274.932450","","","","","","",""
"961213-183717","Nodes","-183717","21.000000","33.403764","Default Known Flow Node","Known Flow","584430.375000","112430.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309606172","Nodes","9606172","21.000000","33.359673","DDS demands","Known Flow","584429.375000","112428.382812","","0.000000","-8.520000","","","-53.051000","","-55.057889","-61.570999","","","C1 PROFILE","","","D1 PROFILE",""
"961213-1398373","Nodes","-1398373","21.000000","33.315644","Default Known Flow Node","Known Flow","584535.625000","112358.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-1163905","Nodes","-1163905","21.000000","32.246377","Default Known Flow Node","Known Flow","588178.750000","112330.382812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119626","Nodes","-119626","21.000000","32.246377","Default Known Flow Node","Known Flow","588184.125000","112359.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-1163906","Nodes","-1163906","21.000000","32.246377","Default Known Flow Node","Known Flow","588221.500000","112319.882812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-1398371","Nodes","-1398371","21.000000","33.183593","Default Known Flow Node","Known Flow","584290.750000","112510.750000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-1598097","Nodes","-1598097","21.000000","27.206805","Default Known Flow Node","Known Flow","587606.500000","111667.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-1598098","Nodes","-1598098","21.000000","27.338293","Default Known Flow Node","Known Flow","587634.625000","111629.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-1082040","Nodes","-1082040","21.000000","36.528247","Default Known Flow Node","Known Flow","584463.875000","112576.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-183719","Nodes","-183719","21.000000","36.528247","Default Known Flow Node","Known Flow","584461.625000","112579.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309606004","Nodes","9606004, ""RYE ROAD""","21.000000","37.000000","Default Known Pressure Node","Known Pressure","584456.125000","112572.132812","","7395.000131","","","","","","522.713276","584.548079","","","","","","",""
"961213-1593996","Nodes","-1593996","21.000000","33.615750","Default Known Flow Node","Known Flow","588717.000000","113365.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-1593994","Nodes","-1593994","21.000000","33.621039","Default Known Flow Node","Known Flow","588714.500000","113363.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-1593997","Nodes","-1593997","21.000000","34.131031","Default Known Flow Node","Known Flow","588773.875000","113238.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121300005155","Nodes","Logger 5155","21.000000","27.796780","Val Log Cath","Known Flow","587467.187500","111626.226562","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-9665155","Nodes","-9665155","21.000000","27.590215","Default Known Flow Node","Known Flow","587525.687500","111622.703125","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704016","Nodes","9704016","21.000000","32.958724","DDS demands","Known Flow","585723.625000","113329.500000","","0.000000","","","","-19.152000","","-17.126061","-19.152000","","","","","","D1 PROFILE",""
"96121309704017","Nodes","9704017","21.000000","32.863694","DDS demands","Known Flow","585807.500000","113370.132812","","0.000000","","-2.529999","","-0.685000","","-2.874910","-3.214999","","","","C3 PROFILE","","D1 PROFILE",""
"96121309704174","Nodes","9704174","21.000000","30.689903","Default Known Flow Node","Known Flow","586487.375000","113876.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-1003","Nodes","-1003","21.000000","34.267353","Default Known Flow Node","Known Flow","586346.562500","113613.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121300001000","Nodes","1000","21.000000","35.215827","Default Known Flow Node","Known Flow","587545.375000","111968.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121300001001","Nodes","1001","21.000000","34.548716","Default Known Flow Node","Known Flow","586358.750000","113632.820312","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704007","Nodes","9704007, ""PETT ROAD""","21.000000","34.999999","Default Known Pressure Node","Known Pressure","586360.750000","113624.039062","","2900.899914","","","","","","210.535011","235.440412","","","","","","",""
"961213-98712","Nodes","-98712","21.000000","33.668348","Default Known Flow Node","Known Flow","588734.437500","113374.179687","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119259","Nodes","-119259","21.000000","33.668348","Default Known Flow Node","Known Flow","588740.875000","113372.632812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-119272","Nodes","-119272","21.000000","32.266793","Default Known Flow Node","Known Flow","589290.000000","113641.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121309704154","Nodes","9704154","21.000000","31.322143","DDS demands","Known Flow","589162.937500","113605.867187","","0.000000","","","","-22.368000","","-20.001866","-22.368000","","","","","","D1 PROFILE",""
"961213-98711","Nodes","-98711","21.000000","31.451289","Default Known Flow Node","Known Flow","589223.250000","113689.078125","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-991000","Nodes","-991000","21.000000","32.266793","Default Known Flow Node","Known Flow","589194.937500","113568.703125","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-7367","Nodes","-7367","21.000000","26.761670","Default Known Flow Node","Known Flow","587545.625000","111749.500000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96121300000001","Nodes","","21.000000","35.351949","Default Known Flow Node","Known Flow","587539.532324","111915.615150","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961213-0504","Nodes","Maximo, 200352, -11.08 scmh","21.000000","35.479881","Point Loads","Known Flow","587480.609873","111981.695543","","0.000000","","","","","-11.079999","-9.907934","-11.079999","","","","","","","DC PROFILE"
"961213-00740","Nodes","Maximo, 234241, -8.31 scmh","21.000000","24.921986","Point Loads","Known Flow","586443.468363","111687.694953","","0.000000","","","","","-8.310000","-7.430950","-8.310000","","","","","","","DC PROFILE"
"96121300000044","Nodes","","21.000000","26.972868","Default Known Flow Node","Known Flow","587625.712774","111750.136261","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
